system:index,impervious,landcover,percent_tree_cover,percent_tree_error,.geo
28232,0,42,80,9,
28233,0,95,64,20,
28234,62,23,1,4,
28235,0,81,9,11,
28236,0,95,22,13,
28237,44,22,44,17,
28238,0,42,88,6,
28239,0,11,0,0,
28240,0,41,90,7,
28241,0,41,63,20,
28242,0,90,88,7,
28243,0,52,22,16,
28244,34,22,42,21,
28245,0,42,88,6,
28246,0,81,13,11,
28247,10,21,57,16,
28248,0,11,4,14,
28249,0,41,87,9,
28250,0,41,75,16,
28251,0,42,90,7,
28252,0,43,87,9,
28253,0,11,0,2,
28254,0,41,86,8,
28255,0,41,86,12,
28256,59,23,22,14,
28257,0,43,80,10,
28258,0,43,30,21,
28259,0,41,75,18,
28260,53,21,22,11,
28261,0,41,85,9,
28262,0,41,91,5,
28263,0,41,90,5,
28264,5,21,86,8,
28265,0,42,90,6,
28266,0,41,81,11,
28267,0,90,89,7,
28268,0,52,35,23,
28269,0,11,0,0,
28270,3,21,52,20,
28271,0,11,0,0,
28272,70,23,22,16,
28273,0,43,85,11,
28274,0,90,68,17,
28275,0,43,80,11,
28276,0,11,0,0,
28277,0,41,90,7,
28278,0,43,88,7,
28279,0,41,84,10,
28280,0,43,87,7,
28281,0,42,89,5,
28282,0,90,89,10,
28283,0,41,81,14,
28284,0,52,34,24,
28285,0,41,84,10,
28286,0,43,36,20,
28287,0,90,69,13,
28288,0,41,87,11,
28289,0,42,88,7,
28290,0,41,87,10,
28291,0,41,90,5,
28292,0,11,0,0,
28293,0,42,87,7,
28294,0,90,27,16,
28295,0,11,0,0,
28296,0,42,78,12,
28297,0,41,88,7,
28298,63,23,5,9,
28299,0,90,73,16,
28300,82,23,22,13,
28301,0,90,35,16,
28302,0,42,53,22,
28303,0,42,76,15,
28304,0,41,88,6,
28305,1,21,78,13,
28306,0,90,52,25,
28307,7,21,48,19,
28308,0,90,84,9,
28309,0,42,78,10,
28310,29,22,27,13,
28311,0,43,87,9,
28312,0,42,87,6,
28313,0,43,61,16,
28314,0,42,89,6,
28315,0,41,59,17,
28316,56,23,25,11,
28317,8,21,60,20,
28318,0,95,53,25,
28319,18,21,80,11,
28320,0,41,85,9,
28321,0,43,86,8,
28322,0,43,87,7,
28323,2,21,61,18,
28324,0,41,86,8,
28325,0,90,88,8,
28326,10,21,89,5,
28327,0,41,86,10,
28328,0,41,79,11,
28329,0,41,83,9,
28330,30,22,41,16,
28331,0,41,88,8,
28332,0,41,85,8,
28333,0,90,86,8,
28334,0,11,0,0,
28335,0,43,89,6,
28336,87,24,15,9,
28337,0,41,80,11,
28338,0,42,81,13,
28339,0,95,26,24,
28340,0,41,87,7,
28341,0,95,35,25,
28342,0,41,89,6,
28343,0,43,79,16,
28344,0,41,81,14,
28345,79,23,21,13,
28346,7,21,63,17,
28347,0,11,0,6,
28348,0,11,0,0,
28349,0,95,21,22,
28350,38,22,72,11,
28351,0,42,87,9,
28352,30,22,31,15,
28353,0,11,0,0,
28354,0,11,0,1,
28355,0,43,84,8,
28356,0,42,78,12,
28357,89,24,39,19,
28358,0,43,87,8,
28359,0,81,22,21,
28360,0,41,91,5,
28361,3,22,60,19,
28362,0,41,69,16,
28363,0,41,88,10,
28364,88,24,10,9,
28365,0,41,80,15,
28366,2,22,63,15,
28367,0,42,78,11,
28368,0,90,72,17,
28369,0,11,7,17,
28371,52,23,16,15,
28372,0,90,88,6,
28373,69,23,23,14,
28374,60,23,18,13,
28375,0,41,89,9,
28376,0,41,86,8,
28377,0,43,89,7,
28378,0,41,85,9,
28379,0,90,75,11,
28380,0,42,68,23,
28381,0,41,88,8,
28382,0,11,0,1,
28383,0,41,88,6,
28384,0,90,88,6,
28385,0,41,84,10,
28386,0,90,85,10,
28387,78,23,7,6,
28388,0,41,53,21,
28389,40,22,66,17,
28390,0,81,71,15,
28391,0,42,86,6,
28392,0,41,89,6,
28393,0,41,89,7,
28394,0,11,0,0,
28395,0,11,0,1,
28396,0,41,85,9,
28397,0,90,82,18,
28398,0,41,87,10,
28399,0,42,88,7,
28400,0,52,74,12,
28401,0,42,88,6,
28402,36,22,23,18,
28403,0,41,74,14,
28404,0,90,69,16,
28405,0,90,51,21,
28406,0,41,82,11,
28407,0,42,82,10,
28408,0,43,83,10,
28409,0,41,80,12,
28410,0,11,0,0,
28411,0,41,82,12,
28412,75,23,54,19,
28413,0,43,85,9,
28414,0,41,71,15,
28415,0,43,89,6,
28416,9,22,56,19,
28417,0,42,88,6,
28418,0,95,55,21,
28419,0,42,86,9,
28420,0,81,21,13,
28421,3,22,77,11,
28422,0,81,7,11,
28423,0,41,89,6,
28424,27,22,33,15,
28425,0,41,72,16,
28426,60,23,43,23,
28427,0,42,83,11,
28428,9,21,38,21,
28429,0,42,85,10,
28430,42,22,9,11,
28431,0,42,63,23,
28432,49,22,22,15,
28433,0,41,88,7,
28434,0,41,15,13,
28435,0,42,88,5,
28436,0,41,80,12,
28437,0,11,0,6,
28438,0,41,82,12,
28439,0,11,0,3,
28440,7,21,84,8,
28441,0,11,3,11,
28442,0,11,0,0,
28443,0,43,88,7,
28444,0,41,82,10,
28445,0,90,77,13,
28446,41,22,9,11,
28447,0,41,83,11,
28448,0,90,89,6,
28449,43,22,22,17,
28450,0,42,90,6,
28451,0,90,76,16,
28452,0,41,90,6,
28453,0,41,89,7,
28454,5,21,79,15,
28455,0,90,84,16,
28456,20,22,27,16,
28457,0,43,85,11,
28458,0,42,75,16,
28459,0,41,79,11,
28460,61,23,7,9,
28461,0,43,89,6,
28462,0,43,81,12,
28463,0,41,88,9,
28464,0,42,86,8,
28465,4,21,44,28,
28466,0,41,25,12,
28467,0,81,30,20,
28468,0,42,60,19,
28469,0,71,43,23,
28470,0,41,14,16,
28471,0,81,60,27,
28472,0,90,72,15,
28473,0,11,16,14,
28474,19,21,57,21,
28475,0,43,83,9,
28476,0,42,87,6,
28477,24,22,7,8,
28478,0,43,90,5,
28479,0,90,68,13,
28480,0,90,88,7,
28481,0,43,90,5,
28482,0,81,66,16,
28483,72,23,29,14,
28484,0,90,79,9,
28485,0,42,63,19,
28486,0,41,60,23,
28487,0,43,85,8,
28488,12,22,70,16,
28489,84,24,12,12,
28490,0,43,87,6,
28491,0,41,91,7,
28492,7,21,77,13,
28493,0,41,78,12,
28494,0,43,78,12,
28495,0,41,75,15,
28496,0,31,6,5,
28497,0,11,2,11,
28498,89,24,5,6,
28499,0,81,13,15,
28500,25,22,32,14,
28501,0,11,0,5,
28502,0,42,77,16,
28503,1,21,74,10,
28504,0,11,9,17,
28505,0,41,89,8,
28506,0,90,89,12,
28507,0,95,27,24,
28508,0,43,88,5,
28509,0,81,9,9,
28510,0,11,0,1,
28511,3,21,86,10,
28512,0,81,26,22,
28513,0,95,26,18,
28514,0,42,10,13,
28515,41,22,29,22,
28516,0,90,78,12,
28517,0,90,78,11,
28518,0,41,86,8,
28519,47,23,30,17,
28520,20,22,27,12,
28521,0,42,56,22,
28522,0,11,1,11,
28523,0,90,89,7,
28524,0,43,86,6,
28525,0,42,56,19,
28526,61,23,11,11,
28527,0,81,79,14,
28528,7,21,68,13,
28529,0,11,0,0,
28530,0,41,63,19,
28531,0,52,79,14,
28532,0,43,86,8,
28533,0,42,57,19,
28534,0,90,63,25,
28535,0,42,74,19,
28536,0,42,32,20,
28537,0,90,84,13,
28538,0,41,84,9,
28539,0,42,75,12,
28540,0,81,49,20,
28541,0,43,89,6,
28542,0,41,88,6,
28543,0,90,88,6,
28544,0,41,15,17,
28545,56,23,2,5,
28546,0,42,72,16,
28547,20,22,66,20,
28548,0,71,15,15,
28549,58,23,18,19,
28550,0,90,68,19,
28551,9,21,3,6,
28552,0,31,1,4,
28553,0,42,88,6,
28554,0,11,0,0,
28555,0,90,87,8,
28556,0,43,87,6,
28557,0,81,26,17,
28558,0,41,87,6,
28559,0,41,89,6,
28560,3,21,41,25,
28561,0,90,78,12,
28562,0,95,20,22,
28563,0,41,89,7,
28564,56,23,24,14,
28565,54,23,3,7,
28566,0,11,0,2,
28567,0,42,88,6,
28568,0,81,8,12,
28569,0,42,88,8,
28570,0,41,89,6,
28571,0,41,91,6,
28572,61,23,24,12,
28573,0,95,19,16,
28574,70,23,10,10,
28575,0,43,86,9,
28576,0,42,88,10,
28577,0,90,88,7,
28578,0,71,54,20,
28579,89,24,8,10,
28580,0,43,85,11,
28581,0,43,83,7,
28582,0,11,0,0,
28583,0,41,88,9,
28584,11,21,26,17,
28585,0,90,22,16,
28586,0,41,89,6,
28587,63,21,12,10,
28588,91,24,2,8,
28589,0,81,5,8,
28590,0,90,81,19,
28591,28,22,35,16,
28592,61,23,58,17,
28593,0,41,84,9,
28594,0,11,0,0,
28595,0,95,29,23,
28596,0,95,54,19,
28597,0,41,81,12,
28598,0,43,85,12,
28599,0,11,63,20,
28600,0,90,59,18,
28601,0,42,85,7,
28602,0,90,84,16,
28603,0,11,0,1,
28604,0,11,0,0,
28605,24,22,22,17,
28606,6,21,65,17,
28607,19,22,42,16,
28608,1,21,72,14,
28609,0,90,81,11,
28610,0,43,87,6,
28611,0,90,75,16,
28613,7,21,79,15,
28614,0,42,81,10,
28615,0,11,0,0,
28616,0,41,85,11,
28617,53,22,18,19,
28618,13,22,17,15,
28619,0,90,86,8,
28620,0,11,30,14,
28621,97,24,1,4,
28622,0,95,7,15,
28623,0,41,75,11,
28624,0,43,78,12,
28625,0,90,64,19,
28626,77,23,19,12,
28627,0,11,0,0,
28628,0,42,84,10,
28629,0,42,87,5,
28630,0,90,86,9,
28631,64,23,16,10,
28632,0,95,22,20,
28633,2,21,73,11,
28634,76,23,7,9,
28635,17,22,25,14,
28636,0,90,78,15,
28637,0,41,87,5,
28638,0,42,87,7,
28639,30,22,6,5,
28640,92,24,0,4,
28641,0,43,91,6,
28642,0,52,19,15,
28643,0,90,80,12,
28644,0,11,12,17,
28645,39,22,32,15,
28646,0,41,90,5,
28647,12,21,81,13,
28648,0,42,84,11,
28649,0,41,45,17,
28650,42,22,40,16,
28651,0,41,88,7,
28652,18,21,7,8,
28653,0,42,73,17,
28654,81,24,8,8,
28655,56,24,48,24,
28656,0,43,78,15,
28657,0,90,64,21,
28658,0,41,91,6,
28659,37,22,51,17,
28660,0,41,80,10,
28661,0,11,0,0,
28662,64,23,12,10,
28663,0,43,68,20,
28664,98,24,1,6,
28665,0,95,0,0,
28666,0,41,91,7,
28667,0,42,89,6,
28668,2,21,80,11,
28669,0,42,81,11,
28670,0,41,80,12,
28671,0,90,61,20,
28672,39,22,29,23,
28673,0,41,77,16,
28674,4,21,81,10,
28675,0,11,0,1,
28676,0,90,83,11,
28677,0,43,84,12,
28678,0,41,75,11,
28679,0,11,0,0,
28680,0,90,74,17,
28681,0,41,77,13,
28682,0,41,91,5,
28683,0,41,23,22,
28684,0,31,5,6,
28685,0,90,83,13,
28686,41,22,56,20,
28687,0,41,87,8,
28688,0,43,87,7,
28689,23,22,78,12,
28690,0,41,87,8,
28691,0,90,90,7,
28692,0,90,31,19,
28693,54,23,10,11,
28694,0,95,16,19,
28695,0,42,85,9,
28696,0,43,86,9,
28697,63,23,18,12,
28698,0,52,87,8,
28699,0,42,87,6,
28700,0,41,90,6,
28701,37,22,45,18,
28702,0,90,89,9,
28703,65,22,12,11,
28704,0,42,85,11,
28705,0,41,84,14,
28706,81,24,10,11,
28707,0,41,84,11,
28708,0,41,91,5,
28709,0,90,86,7,
28710,0,41,66,17,
28711,0,82,28,18,
28712,0,41,90,6,
28713,0,41,81,12,
28714,2,21,47,21,
28715,0,42,85,11,
28716,0,95,6,15,
28717,0,41,89,8,
28718,0,90,86,6,
28719,0,95,45,23,
28720,49,22,36,16,
28721,2,21,80,10,
28722,62,23,24,15,
28723,0,11,6,14,
28724,0,42,87,6,
28725,0,41,82,12,
28726,0,43,72,16,
28727,0,42,84,7,
28728,0,41,86,7,
28729,0,90,90,4,
28730,0,11,11,20,
28731,0,81,11,12,
28732,17,21,30,12,
28733,84,24,12,8,
28734,0,81,61,22,
28735,0,41,74,17,
28736,0,41,66,14,
28737,0,41,88,5,
28738,0,11,0,0,
28739,0,41,85,9,
28740,0,41,83,12,
28741,0,11,0,0,
28742,0,43,46,23,
28743,0,41,29,20,
28744,0,90,82,12,
28745,0,41,91,6,
28746,0,41,88,6,
28747,0,31,0,0,
28748,0,41,89,7,
28749,0,90,87,8,
28750,0,41,87,9,
28751,0,95,39,24,
28752,0,43,91,5,
28753,0,90,75,14,
28754,0,42,25,16,
28755,0,11,0,0,
28756,3,21,81,11,
28757,0,41,88,7,
28758,47,22,18,15,
28759,0,90,86,9,
28760,0,11,0,4,
28761,42,23,50,19,
28762,0,43,83,10,
28763,0,42,73,14,
28764,0,41,68,19,
28765,0,71,75,14,
28766,71,23,28,17,
28767,0,41,87,7,
28768,0,95,11,21,
28769,0,41,86,8,
28770,51,23,29,15,
28771,25,23,7,16,
28772,0,90,76,13,
28773,2,21,84,10,
28774,0,90,85,8,
28775,75,23,1,3,
28776,0,41,80,11,
28777,0,42,59,20,
28778,0,81,47,25,
28779,0,43,86,9,
28780,0,90,68,14,
28782,71,23,9,9,
28783,0,43,89,6,
28784,0,42,89,6,
28785,0,11,0,0,
28786,0,43,80,9,
28787,38,22,14,14,
28788,0,90,88,8,
28789,40,22,5,8,
28790,0,90,67,19,
28791,20,22,71,17,
28792,0,11,0,0,
28793,0,81,78,19,
28794,46,22,27,16,
28795,58,23,10,10,
28796,3,21,55,25,
28797,88,24,6,5,
28798,16,22,16,14,
28799,0,90,87,5,
28800,0,81,36,23,
28801,0,31,6,14,
28802,0,41,64,19,
28803,0,90,92,5,
28804,0,41,84,10,
28805,0,95,21,17,
28806,0,42,85,7,
28807,0,41,89,6,
28808,50,23,16,12,
28809,77,23,11,11,
28810,0,81,11,17,
28811,0,42,89,6,
28812,0,90,90,5,
28813,0,42,79,11,
28814,0,95,20,17,
28815,10,21,79,11,
28816,0,90,84,13,
28817,0,41,51,24,
28818,0,71,8,11,
28819,0,41,83,14,
28820,0,41,82,13,
28821,0,41,29,20,
28822,0,90,85,17,
28823,32,22,31,19,
28824,0,43,9,13,
28825,0,41,89,7,
28826,0,41,83,9,
28827,0,81,12,13,
28828,0,95,27,21,
28829,0,43,85,9,
28830,0,41,71,15,
28831,48,22,41,15,
28832,0,43,56,23,
28833,0,41,87,9,
28834,0,90,83,11,
28835,0,41,90,7,
28836,0,41,82,11,
28837,0,42,67,15,
28838,0,41,32,21,
28839,38,22,22,13,
28840,31,22,62,20,
28841,0,43,90,6,
28842,3,21,78,12,
28843,54,23,28,18,
28844,2,21,86,7,
28845,0,90,76,13,
28846,0,41,86,8,
28847,0,42,77,14,
28848,0,42,80,12,
28849,0,42,85,9,
28850,0,81,11,12,
28851,0,43,84,12,
28852,38,22,53,15,
28853,11,21,17,16,
28854,0,41,91,5,
28855,0,41,89,8,
28856,0,52,64,16,
28857,0,42,78,10,
28858,82,24,0,3,
28859,0,43,86,9,
28860,3,21,73,12,
28861,0,90,85,9,
28862,0,41,83,11,
28863,0,41,56,26,
28864,0,11,0,0,
28865,0,41,83,10,
28866,59,23,16,9,
28867,0,41,90,6,
28868,0,43,85,10,
28869,0,90,44,19,
28870,2,21,78,11,
28871,0,43,70,16,
28872,0,90,92,5,
28873,40,22,32,18,
28874,0,41,87,6,
28875,0,42,84,8,
28876,94,24,9,10,
28877,0,42,30,21,
28878,0,43,90,6,
28879,0,31,25,21,
28880,0,11,6,16,
28881,0,41,91,4,
28882,51,23,5,7,
28883,12,21,62,19,
28884,0,41,77,21,
28885,0,42,86,7,
28886,0,42,66,16,
28887,0,11,77,13,
28888,0,42,86,7,
28889,0,41,89,10,
28890,52,23,14,9,
28891,0,11,0,1,
28892,0,90,87,7,
28893,0,41,80,13,
28894,0,41,77,11,
28895,62,23,22,17,
28896,0,42,84,8,
28897,0,52,26,17,
28898,0,43,36,20,
28899,0,43,88,6,
28900,36,22,56,21,
28901,0,90,75,13,
28902,0,11,0,0,
28903,0,41,87,8,
28904,0,41,89,7,
28906,0,95,1,5,
28907,0,43,84,9,
28908,50,23,5,6,
28909,0,90,65,15,
28910,0,42,80,12,
28911,0,43,85,8,
28912,0,95,78,12,
28913,0,41,13,18,
28914,0,41,89,8,
28915,10,22,63,16,
28916,0,43,89,6,
28917,5,21,48,21,
28918,0,41,82,12,
28919,0,42,66,19,
28920,0,41,82,12,
28921,0,90,67,19,
28922,0,11,0,0,
28923,62,22,15,13,
28924,61,23,27,15,
28925,0,41,82,13,
28926,53,23,17,9,
28927,0,82,58,19,
28928,0,90,46,22,
28929,0,81,55,25,
28930,100,24,1,4,
28931,0,42,79,15,
28932,0,42,89,6,
28933,0,41,69,16,
28934,0,95,8,17,
28935,1,21,86,9,
28936,0,11,6,14,
28937,0,42,88,6,
28938,0,11,39,24,
28939,0,11,0,0,
28940,0,11,0,4,
28941,0,41,63,19,
28942,0,90,89,12,
28943,0,42,78,12,
28944,0,41,18,15,
28945,0,41,83,14,
28946,0,41,91,6,
28947,0,41,86,10,
28948,2,22,76,10,
28949,83,24,3,7,
28950,0,41,83,11,
28951,0,42,13,17,
28952,25,22,33,16,
28953,0,42,73,21,
28954,6,21,17,20,
28955,0,41,89,7,
28956,0,31,3,10,
28957,0,42,80,12,
28958,0,11,0,0,
28959,0,43,90,5,
28960,26,21,40,19,
28961,0,41,83,15,
28962,0,11,0,0,
28963,0,43,87,6,
28964,0,41,89,7,
28965,0,90,40,19,
28966,8,23,82,12,
28967,0,90,89,7,
28968,0,41,90,6,
28969,73,23,33,16,
28970,10,21,77,11,
28971,4,21,83,9,
28972,0,41,87,9,
28973,6,21,22,19,
28974,12,21,59,19,
28975,0,43,88,7,
28976,0,43,84,8,
28977,0,43,85,9,
28978,0,41,30,18,
28979,0,42,78,12,
28980,0,81,14,16,
28981,0,42,87,7,
28982,76,23,10,9,
28983,0,41,67,20,
28984,4,21,83,9,
28985,0,90,89,5,
28986,71,23,6,6,
28987,19,21,43,19,
28988,0,90,76,19,
28989,0,90,48,19,
28990,0,11,0,0,
28991,0,42,82,12,
28992,0,43,87,8,
28993,59,21,69,14,
28994,0,41,34,22,
28995,0,81,63,19,
28996,0,41,83,12,
28997,0,41,29,24,
28998,0,90,79,11,
28999,0,31,9,11,
29000,0,90,87,9,
29001,51,22,33,18,
29002,0,41,81,12,
29003,56,23,20,15,
29004,0,11,0,0,
29005,0,42,88,7,
29006,0,95,9,12,
29007,16,21,47,15,
29008,29,22,48,24,
29009,0,81,8,12,
29010,0,41,90,7,
29011,0,42,85,9,
29012,0,11,0,0,
29013,0,41,82,10,
29015,87,23,11,9,
29016,0,90,87,10,
29017,59,23,32,14,
29018,56,23,27,13,
29019,69,23,20,15,
29020,0,43,86,7,
29021,0,41,89,8,
29022,0,43,79,11,
29023,0,41,77,11,
29024,83,23,24,13,
29025,0,90,90,5,
29026,9,21,40,18,
29027,53,23,22,14,
29028,83,23,8,9,
29029,0,42,86,8,
29030,0,11,0,0,
29031,94,24,1,3,
29032,73,23,8,8,
29033,70,23,19,10,
29034,0,41,78,10,
29035,93,22,13,11,
29036,0,90,70,16,
29037,0,71,22,16,
29038,60,23,7,8,
29039,0,11,0,0,
29040,15,22,43,19,
29041,1,21,79,12,
29042,47,21,48,22,
29043,0,41,53,19,
29044,0,41,91,7,
29045,0,90,50,21,
29046,0,42,79,13,
29047,0,90,90,6,
29048,0,41,88,6,
29049,0,90,45,23,
29050,0,42,80,9,
29051,0,90,86,8,
29052,39,22,36,13,
29053,0,11,0,0,
29054,0,41,90,7,
29055,0,41,88,5,
29056,0,42,69,22,
29057,0,41,83,11,
29058,0,81,62,17,
29059,0,41,88,7,
29060,0,42,86,6,
29061,0,42,85,9,
29062,0,52,59,23,
29063,0,41,86,12,
29064,0,42,89,5,
29065,85,24,26,15,
29066,0,41,88,8,
29067,89,24,11,11,
29068,0,43,87,7,
29069,0,43,86,8,
29070,72,23,23,17,
29071,0,41,86,9,
29072,0,71,7,6,
29073,0,41,87,8,
29074,0,41,42,19,
29075,0,43,88,9,
29076,0,41,87,7,
29077,0,81,36,19,
29079,0,42,88,5,
29080,0,43,71,11,
29081,0,41,88,5,
29082,0,41,86,6,
29083,0,81,49,17,
29084,0,11,0,0,
29085,0,90,81,16,
29086,0,90,71,20,
29087,0,41,85,8,
29088,0,52,79,12,
29089,0,43,88,6,
29090,9,21,66,16,
29091,61,23,38,16,
29092,0,41,90,6,
29093,0,90,86,15,
29094,0,11,0,0,
29095,65,23,28,16,
29096,0,41,67,17,
29097,95,24,3,4,
29098,2,21,80,12,
29099,0,41,88,8,
29100,0,43,48,25,
29101,0,41,79,10,
29102,0,95,25,22,
29103,0,81,20,19,
29104,0,41,71,13,
29106,90,23,14,11,
29107,0,11,0,0,
29108,0,81,11,17,
29109,0,11,3,15,
29110,0,41,86,8,
29111,0,43,88,5,
29112,0,81,19,21,
29113,18,21,67,18,
29114,0,90,83,11,
29115,0,41,89,6,
29116,0,42,89,6,
29117,0,90,89,8,
29118,0,42,66,19,
29119,7,21,77,11,
29120,23,22,53,19,
29121,0,90,83,10,
29122,0,90,59,18,
29123,0,90,87,7,
29124,0,31,49,18,
29125,32,22,55,19,
29126,0,42,87,7,
29127,0,11,0,5,
29128,10,21,9,10,
29129,0,11,0,0,
29130,0,42,56,21,
29131,0,41,84,10,
29132,32,22,20,16,
29133,0,41,89,6,
29134,0,41,90,5,
29135,0,11,0,0,
29136,0,43,83,12,
29137,60,23,24,14,
29138,0,41,87,7,
29139,21,22,60,20,
29140,4,21,88,7,
29141,0,52,34,25,
29142,0,42,61,17,
29143,0,41,84,9,
29144,41,22,34,18,
29145,20,22,7,8,
29146,0,42,87,6,
29147,0,41,88,8,
29148,76,23,13,12,
29149,78,23,5,8,
29150,0,41,87,7,
29151,0,90,69,16,
29152,0,41,78,17,
29153,0,90,88,12,
29154,0,41,87,7,
29155,0,81,80,11,
29156,0,41,87,8,
29157,12,21,61,20,
29158,63,23,6,9,
29159,0,95,70,17,
29160,0,41,87,7,
29161,0,41,77,15,
29162,0,42,86,7,
29163,0,11,0,3,
29164,5,21,39,21,
29165,0,41,87,7,
29166,0,42,89,5,
29167,0,43,91,5,
29168,0,41,86,8,
29169,0,71,38,21,
29170,0,90,86,10,
29171,0,41,72,19,
29172,0,11,0,0,
29173,0,41,80,9,
29174,25,22,42,17,
29175,1,22,64,15,
29176,0,52,76,10,
29177,0,41,84,10,
29178,0,81,16,12,
29179,0,31,11,18,
29180,0,41,86,8,
29181,0,90,89,6,
29182,0,11,0,0,
29183,0,41,89,8,
29184,42,22,72,16,
29185,16,22,51,16,
29186,0,41,88,6,
29187,58,22,36,16,
29188,0,95,12,12,
29189,0,90,86,12,
29190,0,81,16,12,
29191,0,82,17,13,
29192,0,41,82,12,
29193,19,21,73,15,
29194,0,90,67,15,
29195,0,41,64,20,
29196,13,21,81,12,
29197,100,24,1,3,
29198,0,43,45,20,
29199,0,41,76,14,
29200,0,41,88,6,
29201,0,81,1,5,
29202,45,22,51,15,
29203,0,41,82,9,
29204,51,23,27,16,
29205,0,11,1,8,
29206,0,42,82,11,
29207,0,43,76,17,
29209,0,41,84,12,
29210,0,43,87,7,
29211,0,42,58,19,
29212,0,41,90,10,
29213,0,43,86,9,
29214,31,22,10,12,
29215,0,41,73,21,
29216,57,23,2,7,
29217,24,22,4,5,
29218,0,95,30,25,
29219,0,41,90,6,
29220,0,41,70,17,
29221,7,21,35,21,
29222,62,23,2,5,
29223,39,22,12,14,
29224,0,41,84,10,
29225,3,21,57,20,
29226,0,90,86,8,
29227,0,43,75,15,
29228,0,42,74,16,
29229,0,11,0,0,
29230,0,41,91,6,
29231,0,41,89,7,
29232,0,42,85,7,
29233,68,23,17,11,
29234,2,22,64,17,
29235,0,41,70,15,
29236,0,42,77,14,
29237,0,41,87,8,
29238,0,41,64,19,
29239,0,42,84,9,
29240,84,23,8,9,
29241,0,41,88,7,
29242,57,23,10,10,
29243,0,41,85,10,
29244,0,43,84,6,
29245,0,41,91,6,
29246,52,22,77,12,
29247,0,43,85,8,
29248,43,22,24,12,
29249,0,41,90,7,
29250,0,42,87,9,
29251,60,23,23,18,
29252,0,41,81,13,
29253,0,41,87,7,
29254,43,22,32,14,
29255,0,41,62,17,
29256,0,41,80,12,
29257,0,90,87,6,
29258,0,81,33,21,
29259,0,43,74,16,
29260,59,23,31,13,
29261,0,41,88,6,
29262,0,11,0,0,
29263,0,41,87,7,
29264,0,11,59,21,
29265,0,82,9,12,
29266,0,90,51,25,
29267,0,11,9,20,
29268,0,95,65,18,
29269,0,41,89,10,
29270,0,41,81,16,
29271,0,82,3,7,
29272,0,43,85,11,
29273,0,41,59,20,
29274,0,41,78,12,
29275,0,41,88,7,
29276,0,43,88,8,
29277,0,42,91,6,
29278,0,90,36,26,
29279,0,41,84,8,
29280,0,42,84,10,
29281,0,90,83,11,
29282,0,41,89,8,
29283,0,41,89,6,
29284,0,42,63,16,
29285,0,43,82,9,
29286,0,41,89,7,
29287,0,95,69,18,
29288,0,11,0,0,
29289,0,90,88,6,
29290,0,41,79,13,
29291,0,42,86,9,
29292,3,21,82,12,
29293,72,23,37,17,
29294,0,41,81,11,
29295,0,90,65,21,
29296,53,23,12,12,
29297,0,41,82,11,
29298,0,90,27,22,
29299,0,41,87,10,
29300,0,41,58,21,
29301,0,41,36,19,
29302,0,11,0,0,
29303,0,41,60,17,
29304,0,43,76,14,
29305,0,43,47,16,
29306,0,42,82,12,
29307,1,21,87,8,
29308,0,11,0,0,
29309,0,52,79,12,
29310,0,43,78,13,
29311,0,41,80,12,
29312,0,90,85,9,
29313,0,81,16,16,
29314,0,43,85,8,
29315,0,90,54,23,
29316,43,22,17,17,
29317,0,81,32,22,
29318,0,41,49,18,
29319,0,41,91,5,
29320,0,41,92,5,
29321,52,23,7,10,
29322,0,42,89,5,
29323,2,21,81,10,
29324,0,41,40,21,
29325,0,43,73,15,
29326,0,42,82,11,
29327,0,11,0,0,
29328,0,81,7,7,
29329,0,41,64,21,
29330,2,22,72,14,
29331,0,42,85,9,
29332,0,41,85,9,
29333,0,43,83,12,
29334,44,22,21,15,
29335,0,41,87,7,
29336,0,11,6,16,
29337,0,43,88,7,
29338,0,43,88,6,
29339,0,41,90,5,
29340,0,90,72,17,
29341,0,41,87,8,
29342,0,11,0,2,
29343,0,41,91,5,
29344,47,22,13,13,
29345,0,43,78,11,
29346,0,41,85,10,
29347,0,81,1,5,
29348,0,81,60,22,
29349,0,41,86,8,
29350,0,41,49,21,
29351,0,90,38,16,
29352,0,52,14,18,
29353,0,52,76,17,
29354,0,43,91,5,
29355,0,82,21,18,
29356,0,42,85,8,
29357,0,95,73,12,
29358,0,81,9,12,
29359,0,90,34,20,
29360,0,90,76,17,
29361,0,42,87,8,
29362,0,41,88,6,
29363,0,90,84,10,
29364,7,21,85,8,
29365,0,43,82,10,
29366,78,23,19,9,
29367,0,43,89,6,
29368,0,81,12,14,
29369,0,41,86,6,
29370,0,41,87,10,
29371,0,43,13,15,
29372,0,43,90,4,
29373,5,21,78,12,
29374,0,41,83,10,
29375,45,22,10,10,
29376,0,41,88,5,
29377,0,42,73,14,
29378,66,23,3,7,
29379,0,90,15,16,
29380,48,22,17,11,
29381,0,81,34,22,
29382,0,41,89,7,
29383,0,52,24,14,
29384,0,41,89,7,
29385,0,41,89,6,
29386,0,90,88,6,
29387,0,90,86,9,
29388,2,21,90,8,
29389,57,23,3,4,
29390,0,42,84,8,
29391,0,11,0,0,
29392,11,21,70,14,
29393,0,41,88,7,
29394,0,41,90,6,
29395,0,90,62,26,
29396,0,41,88,6,
29397,7,21,62,15,
29398,0,43,88,6,
29399,2,21,75,14,
29400,0,42,76,10,
29401,0,11,66,15,
29402,0,43,79,12,
